,screen_name,statuses_count
16462,Itsonkel_,133.0
16466,ddemanuels,722.0
16474,MeKenna_,5696.0
16477,lovlies88888,144573.0
16479,roniastephan,23415.0
16488,Citydent2,163.0
16490,TheGremlinKlown,11614.0
16491,AgNews_Otto,119637.0
16496,power_plant_fit,262.0
16506,HaightBobby,1542.0
16512,RJ04930733,142.0
16524,brooke_desirae,7647.0
16528,DrEsquivelPhD,279.0
16529,djiceisnice,39379.0
16533,Saeb_Suhaib,1625.0
16534,jschaffer_mbef1,142.0
16535,BoGoersch,395.0
16540,Rennoc86,5060.0
16547,zumbahlen_chase,1103.0
16552,richiescholl,4202.0
16555,MiguelMinjaresO,6281.0
16558,s_house3,1639.0
16561,GidgeChristine,1349.0
16570,darby_bend,7417.0
16576,bayleyvandeloo,407.0
16579,BernieSandwichz,2463.0
16582,OddKobe,149502.0
16587,NicholasWPitts,24.0
16588,xxpaigelovesxx,24765.0
16589,Alexis17349107,265.0
16607,eddiecreal03,7724.0
16608,MikeLou8,70.0
16615,conspire,1687.0
16617,TIpperRob,3515.0
16620,jjJetFuel,91146.0
16635,HANK_it56,2336.0
16636,JanelleAldrich,652.0
16638,SandraG67064315,301.0
16639,randyniver,689.0
16640,kcarroll51,3336.0
16655,RidgeCardsIL,141.0
16658,rhillier53,806.0
16690,_jasonclark,975.0
16699,Clarence_ninja,6370.0
16706,R_Goochey,456.0
16708,McLisaRYT,5170.0
16709,jfowler63,3072.0
16711,StCharlesRowing,1884.0
16716,yesthisismolly,18977.0
16723,SydneyApgar,462.0
16727,NSWUfrogman,4112.0
16730,juanachronicles,5557.0
16737,LohmannQuitno,2958.0
16778,bjohnston95,4859.0
16781,AnthonyNatale_,14395.0
16804,DoubleStarFarms,271.0
16806,andy_hinch,6514.0
16812,SyncBrisk,262.0
16818,_Coach_J_,5527.0
16825,AlisonTBoston,15093.0
16827,tmj_usa_aero,572.0
16832,http_jocoby,65086.0
16837,DekiTz84,668.0
16840,DawnBirdv,16645.0
16849,kofisenpai,14172.0
16862,Caldwell32,14919.0
16869,PapiSaysYes,176752.0
16875,DonahueGrossman,1946.0
16877,ariel_campbell5,5194.0
16881,JAMI3JEAN,45399.0
16885,marissaamcgee,10983.0
16893,ColinBieniek69,11687.0
16904,tous14,1550.0
16907,AmeshAA,28382.0
16910,GoodnightLove35,23356.0
16921,JimWork13,15878.0
16940,tweetsfrom226,900.0
16941,OrangeBird21,6136.0
16946,SandyMueller2,1776.0
16951,Aharvv,33279.0
16955,samsgotham,7994.0
16962,Noniviaaa,12956.0
16967,CrystalLakeSD47,4662.0
16983,bri_mcminn2018,305.0
16995,bryjeps23,473.0
17013,tgebkV2,2086.0
17052,XanoTm,10379.0
17063,MilesWilburn1,112294.0
17066,zawada_bekey,66.0
17068,lanadeljazmine,13042.0
17073,NDfanHUNTER,1757.0
17079,KunkelA81,226.0
17080,victoriaanne23,21237.0
17095,itsthesherf,11398.0
17128,CFletch85,2587.0
17135,GoBlueWin,8875.0
17136,Kirklandchapl,9218.0
17137,WoodruffThomas,1340.0
17147,BriantheBrainBi,5761.0
17160,Black__Cody,32768.0
17165,AHAI_1,16002.0
17168,JeffMoma,3908.0
17173,ashleyzosa,10630.0
17182,margeauxelkin,2821.0
17206,Ryan_aten,792.0
17211,For3ign_mama,13079.0
17217,RRicker_,5505.0
17227,DGCareers,16743.0
17247,doctordea,15425.0
17254,skimo64,7.0
17257,cindymacruns14,9318.0
17261,ryandenton81,25128.0
17263,DClimbs,26.0
17267,wanders_16,9233.0
17268,pridendisaster,11059.0
17272,dan_morgann,11065.0
17274,jsuarez73,5522.0
17276,MrGerndtIC,1115.0
17283,ChickenPurseAw,1058.0
17284,madelynn_dean,3486.0
17287,AeSkillz,5248.0
17290,Scotty_Fresh22,14306.0
17292,No_Time42,2315.0
17298,McAtoms,12250.0
17300,jaybee315,1741.0
17310,Speedysailor121,1365.0
17318,PamelaSample0,3357.0
17334,nhubbard33,1568.0
17337,MonicaGentaEd,1345.0
17342,darrenaltadonna,642.0
17345,cinnamonsmosh,4148.0
17349,Ashley_Katlyn,650.0
17394,eliz_zuniga02,878.0
17423,Abutts_2,43282.0
17433,emily_lightbulb,369.0
17435,CubsTanner,11035.0
17450,Spraleigh16,1754.0
17458,C_Ghantous,29471.0
17465,_nickbernstein_,3977.0
17467,Thick_Sadie,15526.0
17474,SpaceFaceDub,15715.0
17489,JamesKTVO,750.0
17490,JamesKingTV,15759.0
17500,Jay_Carl84,65036.0
17502,cntrydr,122.0
17508,SFJeffMossman,431.0
17535,ryangriffin599,3200.0
17537,FFChamp68,541.0
17544,b_nickel_,15083.0
17545,DrShanJones2016,31104.0
17557,KingDawkness1k,46267.0
17562,kulak_anna,4762.0
17566,JRFiesel,5494.0
17570,tarheellawyer,1321.0
17577,mcjohnson_27,6354.0
17584,meganccain,14595.0
17605,geo_wit_77,133.0
17607,JohnHeneghan9,308.0
17645,_ccaassiiee_,20890.0
17665,_xoStaJa_,19932.0
17681,jpmuzz,8243.0
17690,sethleitner,1074.0
17694,Alexacoronel,2566.0
17696,marikameldgm,9234.0
17697,yogirlmadz,13641.0
17698,asliturk,171.0
17726,wafamad,13176.0
17732,reesejohnson7,7136.0
17762,CulinThompson,6642.0
17776,jbristol11,8846.0
17781,keithmcmaster,2582.0
17793,regeya,3236.0
17800,scottyb44,4002.0
17807,Tomko_1,3348.0
17810,xo_nann,6178.0
17816,princewilliam_b,398.0
17834,_mallory_1314,1668.0
17853,LoganDpitcher31,5974.0
17856,rburkes57,210.0
17896,Puglady02,8928.0
17902,lynchmob1414,6738.0
17904,raeanncarol16,102.0
17906,Marley__Monroe,91529.0
17909,sydney28678871,12.0
17915,JudeKessler,20480.0
17926,audreyblair111,84.0
17944,Livkoda,6221.0
17948,SydAnd15,8502.0
17964,haiderzs,11130.0
17981,tim_drury,1648.0
17994,JPCajasR,4355.0
17999,xxinternetkidzx,3879.0
18010,matt_klein18,2443.0
18022,TLudwig_Johnson,195.0
18056,lauriebethhitz,2621.0
18066,captain_megmeg,19652.0
18082,Tpolk16,272.0
18092,ppaul3,6695.0
18094,MrNMoney3218,2180.0
18134,ballislife2728,2978.0
18168,DJnoDJchicago,92.0
18182,uhmazing1078,146.0
18213,MrGoodfella83,13179.0
18218,SKINMcLAUGHLIN,827.0
18223,lpollard811,73.0
18242,WheelXpress,745.0
18250,shyairalashay,26885.0
18268,waydean,871.0
18271,CivGalacticGear,5365.0
18274,mh_turf,1525.0
18283,Jameuhh,4168.0
18285,kekee73,112.0
18288,calebmfcrider,1387.0
18290,DustinADavis,536.0
18292,dfmllc1,3566.0
18303,maniiiiii__,48949.0
18318,BigShortStack,6984.0
18320,lunallenaahh,37534.0
18339,rickywright282,2078.0
18343,mcassara143,250464.0
18344,carolinaalolll,13696.0
18366,AwesomeJL94,3326.0
18380,ejehle,1048.0
18389,Jessie0905,27.0
18391,patmaeg,2423.0
18397,edsson_cordova,7985.0
18402,samav_11,5684.0
18428,GeorgeBalekji,23386.0
18443,dheaster,2388.0
18474,CulpaDeLayun,42006.0
18485,jannaaromero,4156.0
18503,DaCobra_,2179.0
18529,RyanAdkins82,1884.0
18537,EthanCa22,34.0
18541,paige_yurkovich,419.0
18556,jkermit34,941.0
18557,tnphotogrphy,376.0
18558,WuzGoodImMike,52860.0
18564,osc703,1514.0
18565,ChloeStambaugh,100.0
18583,rpmrc23,144.0
18586,Commandr_nchief,115968.0
18589,dukovac_max,1534.0
18591,113thnae,20355.0
18606,ProudMomma52911,19981.0
18608,YD_BabyMNP,3989.0
18619,AmaniNel4,15756.0
18631,mdwstlvaffr,1415.0
18635,laurenmariee30,352.0
18672,Unit_00001,6145.0
18678,tmj_IL_peds,4.0
18697,TemplarNugget,403.0
18708,sandybrainard,10330.0
18711,journtoolbox,33369.0
18720,AISWCD,154.0
18748,talaelfaki,21554.0
18762,mikerphonebrew,170.0
18794,YoungLegend_BC,33419.0
18814,bconnor91,1314.0
18820,Lorenababex,970.0
18822,ORDInsider,2796.0
18846,Dilly_Black,1097.0
18848,WildlifeEpiLab,1641.0
18850,SpinraSports,90.0
18860,Ritenour7,7072.0
18861,r_s_walker,1321.0
18869,LilKent386,43413.0
18871,lotekjunky,1261.0
18919,RavenGrierBain,240.0
18921,madsmith21,5166.0
18923,TMB11658,2186.0
18928,GinglesNatalie,27927.0
18935,999WWCT,9795.0
18936,suemac430,376.0
18952,sdemondelockett,4303.0
18963,K9AthleticClub,758.0
18970,VisuaLStimuluS_,7747.0
18973,desche,2208.0
18983,reneemartin18_,17632.0
18989,Joshstros,5466.0
18993,DrPeteMarcelo,10316.0
18995,SIRaceway,205.0
19018,NickYahl,17941.0
19026,KalenStanford,5030.0
19029,CoachFig,7179.0
19047,twinktern,545.0
19054,JeanieFountain1,312.0
19056,TarbellCameron,2835.0
19065,mhubb1997,923.0
19068,teamdelaney16,97.0
19069,BeeMahrie,4624.0
19082,SavaglioKatrina,849.0
19085,kevondorris,18441.0
19093,solano_moreta,1206.0
19095,Chief_KZiman,7592.0
19100,marcdark3,13716.0
19108,chickenfuckerr,16001.0
19109,AndreaL13945098,7.0
19116,kbannon1,147.0
19119,RCourtney954,743.0
19128,USARugby,42860.0
19150,NachoNatalie,53.0
19156,Nate_Ilo,8935.0
19161,jaredhorton9,9680.0
19162,vander11chi,11308.0
19163,stevekraft69me,3489.0
19165,CullenDj,365.0
19170,DOHCtobias,2052.0
19181,oneofafind_,18436.0
19183,Cozgriff7,2531.0
19189,kinnykin_kinda,880.0
19197,davglass,28948.0
19200,RantoulFootball,1558.0
19207,tish_milligan,351.0
19215,CCMachine,58802.0
19221,DeAnnHeck,655.0
19223,yungfambo,44441.0
19226,meganelliott11,34097.0
19230,tay_bort,1063.0
19235,Mick_White0015,12917.0
19240,Castropollis,6685.0
19241,tmj_IL_LEGAL,230.0
19243,MegCannonWMS,464.0
19245,GinoDolla2021,20003.0
19247,BKd204Sci,11724.0
19254,SerenaFlipper,334.0
19255,wancata_fallon,24679.0
19257,DelRealMVP,7761.0
19294,Juicy_J34,5459.0
19312,iamdarnelle_,725.0
19322,danielletufano,1618.0
19342,presbeck,724.0
19343,tchapman80,5843.0
19346,CauzNEffect,56126.0
19361,blemere1,1388.0
19375,heytana,9351.0
19377,linzanderson_,13594.0
19428,ILComptroller,3030.0
19433,katedever,588.0
19437,Hudsonbenji7,4388.0
19449,Brad_Fender07,23193.0
19457,KatherinePrange,515.0
19463,ross_scott52,1399.0
19472,ConnorStich,5554.0
19484,lindy_conley,1824.0
19491,Heyclammy,7928.0
19496,WVHSwrestle,280.0
19497,IAM_AJT,3270.0
19514,pamsaxelby,2120.0
19539,SuperJenKG,97.0
19544,mslilac96,5098.0
19562,AntRob116,22104.0
19570,zachrayallard,800.0
19575,RyanButts_11,28475.0
19581,schlichtman,6650.0
19611,david_foss,55873.0
19631,nikkiphylactos,4939.0
19639,LuisMiranda414,1496.0
19641,spotn00b,82.0
19664,thessalonius,4924.0
19666,kellywisecup,539.0
19670,cassid1300,310.0
19673,DanielDichiara7,30.0
19675,cameron_dowd_,2508.0
19681,IowaMonarchs,1608.0
19685,CEOHaize,21186.0
19691,farquhartz,590.0
19693,oliviabreann20,2479.0
19707,CoachPonx,4622.0
19710,brownbaseball9,833.0
19722,Shep133,32973.0
19728,liamsmithny,31.0
19730,winders_tyler,2441.0
19734,BasedChip,44892.0
19747,georgene_marie,24248.0
19760,cemushr,2922.0
19763,illiniguy1063,10620.0
19764,mandyyyyy21,3117.0
19766,Tana_Taana,4241.0
19767,LIBBYRULZ,42827.0
19768,kellyannrn1969,968.0
19769,DoughMoe,7459.0
19771,MJR747,131111.0
19773,chuck70880792,821.0
19774,AhmedAsayed,27716.0
19775,itsvanninow,311.0
19776,Coach_Chappy,1401.0
19777,Briellaaaaa_,94478.0
19778,RealGiovannelli,23654.0
19782,vintaseavey,1005.0
19783,LilHomoCollin,2604.0
19785,Baedreiyann,1261.0
19787,arthurek19,298.0
19788,Wally_Mayz,210561.0
19791,emosean66,111.0
19792,RLopez15thWard,2348.0
19794,CallmeDpatt,43824.0
19795,scharry0007,3001.0
19796,slimmsoulpower,3676.0
19798,winterrlynn,80094.0
19799,Jaaybaee_,1494.0
19800,menotabot1,1064.0
19801,glassgav,12903.0
19802,jordan_smith03,6157.0
19803,biforSlim,797.0
19806,QBMechanix,328.0
19810,ST3PH_roman,19088.0
19811,johnnaparr,11845.0
19813,Bryan37113379,2583.0
19815,Stephan77812780,352.0
19818,SportWatcherPRO,52415.0
19820,Mth1503Hughes,689.0
19821,irasocol,145911.0
19823,donnajBean,7050.0
19825,SchuermannGail,69339.0
19827,hannaradford,26289.0
19829,stephenhope71,888.0
19830,VortoVision,420.0
19831,pentothepaper,5216.0
19832,jaangry,43191.0
19833,RealYeshua1,40382.0
19835,JudyDefrancisc3,1474.0
19836,ii_meyer,20308.0
19838,DizFoley,74160.0
19840,amnesiacbooking,555.0
19844,PrymeTymeA_,9245.0
19845,4HWFan1989,33863.0
19848,don_trnka,533.0
19850,kylegaddo,257688.0
19851,_BrittGee_,129853.0
19852,mlgcooper71,35352.0
19855,Mark_DuBois,17972.0
19856,YoItsMeishMeish,25879.0
19860,EmmittHale,9433.0
19863,JamesZekis,5006.0
19864,jphardbody,176.0
19865,Tblaney926,1788.0
19866,wordrebel,6100.0
19867,CrosstownPub,4935.0
19871,JLoweSnipes22,312.0
19874,hairkillerdeezy,2101.0
19875,Maluhaka,28404.0
19876,mdemaria8888,3822.0
19878,tegannsniderr_,847.0
19881,NailedByKiy,1125.0
19885,GraceManas,3117.0
19887,LukieDietz,6111.0
19889,steve62269,37900.0
19890,TrotterhorseW,21913.0
19891,holdem5180,13616.0
19894,tmj_stl_retail,821.0
19895,Wheels4Water,2164.0
19896,BigLo600,206.0
19898,rsf31,15524.0
19899,coachgraven22,7221.0
19900,MonicaVecera,8330.0
19909,gtrevel,19451.0
19911,Josh_Reinhart,5093.0
19913,natepthomps,19076.0
19914,JoTetris,8339.0
19915,mcardosi,7075.0
19916,HunterSulaica,3384.0
19917,caropanini,30023.0
19918,FreelanceWres,12967.0
19921,janineszerszen,7186.0
19923,GreenEyed_Soup,75010.0
19924,mikegaichas,12619.0
19925,awildflowermind,1395.0
19927,Louis_Peach,72245.0
19928,saruhh_marie,42128.0
19929,Bennyyy_Boyy,3426.0
19931,JohnWitter_Ag,3726.0
19933,deuceshowboat,22152.0
19934,VazDrae,21229.0
19935,badgalari_____,4923.0
19936,keefer1968,1625.0
19939,hannahstazak,4353.0
19940,hall0w_queen,17402.0
19941,CarlyRonquille,426.0
19945,OMGitzCHAOS,3560.0
19950,JKKaylor,583.0
19953,_wcT,23050.0
19955,LaLaLexi10,12381.0
19957,Huscoon,165275.0
19959,TheUncleEddB,722.0
19962,DavidRivera564,2436.0
19963,GtownFCOC,594.0
19965,whymeridith,26.0
19967,JamesTOConnorJr,1548.0
19969,DLaneyrose23,15538.0
19970,smr_95,145.0
19973,cryingSTLfan4,28997.0
19977,mtlegionbb,34.0
19978,courtam3,45020.0
19979,brian_jr1,28464.0
19982,KahoksFBooster,589.0
19986,SpiderKeithLutz,10323.0
19987,Mark_A_Davis79,1570.0
19992,Crazyape6554_,4146.0
19998,Jabgloco,996.0
19999,infernoslayer62,168.0
20000,qgodsey38,3613.0
20002,EvilBlaise,14317.0
20003,ScottStehlik,83.0
20004,gold_thot,3854.0
20005,iAmStevHarvey,24901.0
20007,swptheleg84,15309.0
20010,tstaacke,930.0
20013,1Freak_Niquee,1798.0
20014,MissSneed,262882.0
20015,JackDaddy54,2538.0
20019,ParisShawns15,1477.0
20024,RyansMLBJourney,642.0
20025,EsphyxiaDubstep,9434.0
20027,thatlesleychick,12731.0
20028,Mr_GoldenTicket,24677.0
20029,kaylacomi,27568.0
20031,JoshHanson1530,3143.0
20033,darrahhrowee,8231.0
20035,richarD_did_it1,6939.0
20037,iSlay113,346.0
20038,AustinDohm,4037.0
20040,aussieg23,30952.0
20041,genefreemason,131.0
20042,alejandraaz_,25315.0
20045,NancyDeena,21784.0
20046,DavidAMarquez,2544.0
20048,lacyndarella,1291.0
20050,mzmardio,461.0
20053,PSD202CAPE,30118.0
20054,KonradShirley1,1320.0
20056,dkaz,5713.0
20057,imjustjermia_,15908.0
20059,sambam1113,27026.0
20063,Slic_Ric,40360.0
20064,allybanks36,3466.0
20067,msjh3ad_ap,21295.0
20068,MeekMeeeeek,4713.0
20069,al_nicolazzi,4072.0
20070,JustEscapeRoom,386.0
20072,MijangosLucas,3599.0
20073,alex_lpz,11116.0
20078,PozulpJosh,212.0
20079,Scottvickers27,12315.0
20080,rayyydawg,37985.0
20081,PapaRad120,7657.0
20082,illininurse135,6631.0
20084,those2lenas,44243.0
20085,BeaBad_,37656.0
20088,MarkCapaccio,7142.0
20090,BarryMotivates,35571.0
20091,goracing7,1319.0
20093,_jazlynnn,3665.0
20094,DaniBlackQOS,808.0
20095,poorlildarkboy,3459.0
20096,CesarGarza217,843.0
20098,mixtapemini,18279.0
20099,WhitcombWorld,1872.0
20102,mattxdierkes,55184.0
20105,susandharmon,729.0
20107,therealfanbro,6682.0
20108,McBuckets_35,2588.0
20114,jewills134,13211.0
20115,johnr1note,2921.0
20116,KathyPiekarz,2830.0
20117,anowak,320.0
20119,LesleyHolzschuh,17959.0
20120,etutt_,51936.0
20121,sts777holy,421.0
20125,tmj_ils_cstsrv,353.0
20127,zodig,2239.0
20129,DGU464,2860.0
20131,StLDreiling,12428.0
20132,martyn2305,945.0
20133,beckiwalz,3976.0
20134,Sharkamunga,32429.0
20136,SamieLawdie,9435.0
20137,tommytwotone17,14941.0
20138,keepupwithray,5128.0
20139,Leo_Patino456,706.0
20140,Douglas68802779,1146.0
20141,isabelLeyba,1591.0
20146,bbequipment,1437.0
20147,mcgroodles,64700.0
20148,CaleMom,20349.0
20150,mosh_hensley,2414.0
20154,LuminexE,1596.0
20155,tbradleysr,662.0
20158,ChrisWicklas,656.0
20164,recordsbyjj,7567.0
20165,gbarry18,1745.0
20167,MaggieStrong,1962.0
20169,Tampa_Trey,10479.0
20173,Jodyanna83,4629.0
20174,memo_ortega,8916.0
20175,drewcotner,4459.0
20176,doc_t_wat,11447.0
20178,alondravmurillo,29138.0
20183,WessWalker,51506.0
20184,haileeeeey__,5645.0
20188,eguzeldere,7584.0
20189,CTUCareers,492.0
20194,Cindylu93,638.0
20199,SeanROtoole1,2351.0
20205,AAyepapii,10729.0
20206,BubaJohnson,37.0
20207,adolfoag3,43463.0
20210,WPII88,1012.0
20212,spiffie6123,13349.0
20214,jedgarnaut,71926.0
20215,alissajdiaz,13784.0
20216,ecraepnadruoj,4056.0
20218,greckotingz,8113.0
20222,gtodriver,9760.0
20226,Eye_Am_Samm,13370.0
20227,handz98,8975.0
20228,chefponzio,309.0
20235,ArthurG92848910,12497.0
20239,TaylorDeuce,67311.0
20245,Nursetrepreneur,3212.0
20247,DaveGfanatic1,281.0
20249,Rtwins_239,21093.0
20251,Denzel_McCauley,6755.0
20252,trillneesha,68662.0
20253,BrandonWagemann,30983.0
20254,VAKruta,25168.0
20255,JohnRAbell1,2983.0
20257,Liveforlesa,54521.0
20258,mac_n_fresh,15772.0
20264,big_tone_bone,3711.0
20265,mdgillespie,22389.0
20267,HashtagJLT,5699.0
20268,DustinTraxler,60.0
20270,apat10,49641.0
20271,Mister_Patroy,1076.0
20272,tupshaw30,16957.0
20274,Karlie______,6850.0
20275,fgroast,6316.0
20279,Michele_Butcher,14761.0
20280,CelesteMMeadows,1467.0
20281,sinnerhole,198.0
20283,anj_andy,11344.0
20287,MelvinKnoxJr,8106.0
20288,elliewix,7321.0
20298,officialbren_d,901.0
20299,thugnausty69,14468.0
20300,AngelBabies209,17497.0
20301,_irmax,909.0
20302,leftygolferord,3253.0
20303,JaelinMontreal,13883.0
20306,utopianmae,47575.0
20316,MiMiSyndrome_,14276.0
20317,iAmBrianWSmith,10001.0
20319,_Melichaaa_,49358.0
20322,BlondeFein,7984.0
20326,badgalchichii,11252.0
20328,DonnaDIAnne7,52152.0
20330,GajeelxLevy104,652.0
20332,jdotxox,8186.0
20334,KnightRaven1,9299.0
20340,heidikins7,16840.0
20341,JinyJenJen,3201.0
20344,ToiNoStory,77615.0
20345,SarloMarilyn,16676.0
20347,therealbfendi_,81527.0
20349,GGooober,3372.0
20350,_BiancaOXOX,36935.0
20352,Pooch7171,17716.0
20353,3KJake,17894.0
20356,LanceChamplain,55313.0
20357,sammieanne14,15082.0
20359,tmj_ILS_health,479.0
20361,DonHeat83,1080.0
20362,theValofOz,14127.0
20363,briahen,461.0
20364,mhrechko,614.0
20366,machenfreude,6518.0
20367,Yorkie_Patronus,1321.0
20372,leidyjessica15,12064.0
20373,R_Gravenberg,631.0
20374,SaraMichalowicz,5465.0
20375,kennectdubz,1957.0
20377,jim_kow,19017.0
20378,SuesBookNook,21181.0
20379,trevorjmitchell,2220.0
20381,DFlerlage98,2197.0
20384,phazeshift456,3218.0
20385,SchoolSocWork,5021.0
20386,B_prezeetoola,154.0
20387,knopp_marykate,6674.0
20388,_goodbeard,2574.0
20391,jrmckenna64,509.0
20392,xnyosha,67924.0
20393,tmj_ILS_sales,435.0
20397,mannymoneybags,145.0
20399,JanaMrszipfel,1366.0
20401,VLWhitesell,3126.0
20404,WaltsWorld1971,11884.0
20406,_Tajee_,31734.0
20407,jpittsjudy,121.0
20408,JavyBaez_ELmago,9591.0
20410,RollnStew,4779.0
20411,BurlisonBrenda,10.0
20413,DeanBourdages,608.0
20415,x_abby,382.0
20418,FluffyNutterz,69417.0
20424,WCIA3Jack,11316.0
20425,rrblaw,4283.0
20426,dyoung_89,78043.0
20435,alicia_enz,13200.0
20436,paezchristine_,25949.0
20442,solreaper2four,1275.0
20448,_mntssk,779.0
20449,SmilingDays2015,78512.0
20452,rideseib,990.0
20453,JayLaLa_RN,7602.0
20455,BNvineyard,762.0
20457,CarolAmos,81478.0
20460,jodilange,1540.0
20461,___latricee,24639.0
20463,JoelEdmonson,44562.0
20466,ccoleiii,18155.0
20467,tmj_acctjobs,509.0
20470,ActuallyDC,24536.0
20492,TheCommuNish,2084.0
20498,radioinst,1423.0
20499,manxomfoe,2939.0
20500,armandthedon25,23.0
20503,ManarN1,2531.0
20506,kkayylliiee,6613.0
20507,kenzieh_98,2006.0
20510,Cddiprima,32630.0
20513,dalton00,6530.0
20518,SchlarmanHoops,1335.0
20519,sjodomy,1759.0
20521,Chitownbarb,24001.0
20523,muhleeen,12362.0
20529,AchievePTLD,1305.0
20531,kwynn2411,8470.0
20534,carol_f4lls,3306.0
20536,ellengunter,14890.0
20539,Markitan8dude,15257.0
20540,DarrylDclayton,26577.0
20546,DGonsch,7953.0
20547,TBDCoachJohnson,1485.0
20548,dougmooreSTL,1430.0
20549,finn_matrix,27.0
20551,ke_shandra,23900.0
20555,beave666,12204.0
20557,grandma_beck,661.0
20558,JennyGiudice,37.0
20566,hansky_wapo,119.0
20567,Ryanilbasso,24445.0
20568,ey5ter,14511.0
20569,zoeydelgado,14764.0
20572,MoeDogg03,3445.0
20574,VinceRowan,1955.0
20577,Mandyhawk19,19121.0
20583,ClassWithMsS,738.0
20588,Purpleglassstar,2818.0
20591,tramsdell_dc,236.0
20593,Kwiebenga21,22514.0
20594,m_arri5,3286.0
20599,zallybarrea,4799.0
20604,JazzyBeeaarr,5496.0
20607,LukeSanchez2,6544.0
20610,Jean_Paul_1,1768.0
20613,Sumeet_13,34.0
20615,LolaLaCava94,41804.0
20617,heyyjustine,31410.0
20618,InstinctualDan,3474.0
20620,AmandaCostner,12576.0
20623,DrRobertKelm,597.0
20624,tmj_hrtajobs,535.0
20625,Mattybanks__,12587.0
20629,_honeygrape,6869.0
20633,dessthigpen,3365.0
20634,boost_mama,6183.0
20636,CMPR,10463.0
20637,devmarquise,39842.0
20638,SantiTowlife,1066.0
20639,ASAP_YOLLOM,29510.0
20640,the_cocohontas,18563.0
20646,Ash_Not_Ketchum,12952.0
20648,Omie313,25747.0
20649,krissykrabb,7043.0
20653,JuIsabellaa,1245.0
20655,jimswatos,88.0
20661,Dtheater65,2320.0
20668,XdreakX,804.0
20672,MsKittyVogue,9088.0
20677,ItzYaBoyNique,15300.0
20682,Robin4ascii,4866.0
20686,MPMtheWriter,7728.0
20687,kileyjbarr,114.0
20688,Connorbest07,1224.0
20691,julie_kelly2,53469.0
20695,DawgMan32,76.0
20696,veronicakoos,27829.0
20697,sareivon,1541.0
20699,jrae0fsunshine,3287.0
20701,Kershaw298,1124.0
20703,heychristian69,29279.0
20707,yung_ckels,55.0
20714,Dope_nonsense,85549.0
20715,NickWetmore,31482.0
20717,Dbrightone,911.0
20718,PastahJ,5779.0
20719,mamajo1208,10596.0
20722,737fixer,1538.0
20723,Vincent20833093,257.0
20724,SlumpSoulMusic,2178.0
20725,IndySportsGuy28,104.0
20735,MaristGirlsXC,610.0
20736,marleyashlee,9876.0
20741,Fxck_Yo_Couch,96419.0
20743,XIX_Magic,5159.0
20745,dahosek,5941.0
20746,Kaleb_M_Carter,64573.0
20748,TEVOSPRITE1,1001.0
20749,bamezcua02,7420.0
20752,pdemps2345,18194.0
20758,SomersetTrader,2777.0
20760,z2m4o,5465.0
20768,M_Savage10,8460.0
20769,pyleofgarbage,4035.0
20776,staaysha_x,13898.0
20778,brian_blaha,2496.0
20780,DuaneBonifer,62963.0
20781,whatsguccibrah,19630.0
20782,JakeSmietanski,21530.0
20785,seanlowe1288,818.0
20790,PeterEspionage,1097.0
20791,lmayolchs,381.0
20792,maricelaaov,12450.0
20793,o2sayno52,11833.0
20794,ultabeautyjobs,3375.0
20795,SqlrUs,28858.0
20799,cvrlyrose,25830.0
20805,TravelARama1,1515.0
20806,JudithBSalon,3734.0
20808,PBRIllinois,20422.0
20811,AndrewTCarr,5464.0
20812,ClaireSpinner,25772.0
20815,mirandazinke,589.0
20818,sherryjustic,288.0
20820,MailmanJack65,23013.0
20821,JGibsonDem,129178.0
20822,raphanus,1359.0
20824,mediapython,172471.0
20830,Traeuhl60,3245.0
20831,AgonzalezIII,6815.0
20832,ddbrownradio,9564.0
20833,Norokai,4387.0
20837,Jennifer521,18069.0
20842,TheS1umpG0d,6168.0
20844,gustafson_kat,4895.0
20845,Pocah_07,6306.0
20847,vivalahvte,15771.0
20850,_gladiolaa_,7201.0
20851,Cellab_99,2982.0
20852,ScottYpzznzL,1284.0
20853,logan_bearr,2222.0
20854,lilsn3ezy,5408.0
20855,majaannaa,12147.0
20856,PixelDan,42011.0
20858,qualthis,336.0
20861,victorjrrocha,965.0
20862,_FxckCupid,336.0
20863,mkvga,35253.0
20872,N0MAD800,2456.0
20877,T_Swanson,10034.0
20879,chico_suave1993,17822.0
20881,carlaaayyy,14987.0
20882,MattyDfromOP,5548.0
20886,sept_veryown17,15805.0
20893,VgIke,152.0
20896,XIX_Drew,101.0
20905,healthstreet,13734.0
20906,ItsTyE0,220.0
20913,PinkHeart623,118502.0
20914,rebetzelsprtzl,1865.0
20915,ScooterKnees,23904.0
20917,Mr312,4394.0
20918,shay_realist18,3488.0
20924,MarnelMn,53837.0
20926,SweatherlyYMS,624.0
20929,Holesha_17,5638.0
20930,NealMastel,9298.0
20937,SraMendozaCS,879.0
20939,shutuppls__,8117.0
